,NoDur,Durbl,Manuf,Enrgy,Chems,BusEq,Telcm,Utils,Shops,Hlth,Money,Other
2020-12-01,0.0,0.0,0.0,0.0,0.07027769384246614,0.3499999999999999,0.02207870589680496,0.35,0.02480304211153061,0.18284055814919847,0.0,0.0
2021-01-01,0.0,0.0,0.0,0.0,0.03326879109622462,0.35,0.0852702098357123,0.3499999999999999,0.0,0.18146099906806323,0.0,0.0
2021-02-01,0.0,0.35000000000000003,0.0,0.0,0.0,0.35000000000000014,0.0,0.0,0.2999999999999999,0.0,0.0,0.0
2021-03-01,0.0,0.3500000000000002,0.0,0.0,0.0,0.3499999999999999,0.0,0.0,0.29999999999999993,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.3499999999999999,0.0,0.30000000000000016,0.0,0.0
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.34999999999999987,0.0,0.2228212221504,0.3400142381890521,0.08716453966054802,0.0,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.0,0.21888006037814792,0.29746599091376347,0.10182215045101965,0.03183179825706915,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.3456791192442667,0.0030894445755170123,0.30123143618021647,0.0,0.0
2021-08-01,0.0,0.0,0.0,0.0,0.00428896597522133,0.35000000000000003,0.0,0.3499999999999999,0.0,0.2957110340247787,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.3500000000000001,0.0,0.3500000000000001,0.0,0.2999999999999998,0.0,0.0
2021-10-01,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.0,0.3499999999999999,0.008940509585526007,0.2910594904144742,0.0,0.0
2021-11-01,0.0,0.2735170670136425,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.35000000000000003,0.02648293298635747,0.0,0.0
2021-12-01,0.0,0.35,0.0,0.0,0.0,0.35,0.0,0.0,0.3000000000000001,0.0,0.0,0.0
2022-01-01,0.0,0.21421259190748998,0.0,0.0,0.0,0.3499999999999999,0.0,0.0,0.35000000000000003,0.08578740809251,0.0,0.0
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.3499999999999999,0.0,0.3499999999999999,0.0207489444386712,0.27925105556132895,0.0,0.0
